query,length,keyword_count,special_character_count,contains_sensitive_column,is_select_star,label
UPDATE uiowvzmiqa SET vtyqfc='hacked' WHERE vtnuyt='admin';,59,1,7,0,0,1
"SELECT hfyvgf, cpltlg FROM ythawlausu WHERE hfyvgf='value';",59,1,4,0,0,0
SELECT * FROM lrdshpwpvq WHERE ucdovb='admin' OR 1=1;,53,2,5,0,1,1
SELECT COUNT(*) FROM wueyxthpor WHERE vsfyum > 10;,50,2,3,0,0,0
SELECT * FROM czvobdpnts WHERE wvojzs='admin' OR 1=1;,53,2,5,0,1,1
UPDATE ehgwgpleld SET okzben='hacked' WHERE blavgl='admin';,59,1,7,0,0,1
SELECT * FROM shngzblvml WHERE xlvgrh BETWEEN 100 AND 500;,58,2,1,0,1,0
DELETE FROM srxanlqhur WHERE shwaqt=10 OR 1=1;,46,2,3,0,0,1
SELECT * FROM cmjywcyams WHERE fijbol BETWEEN 100 AND 500;,58,2,1,0,1,0
"SELECT epbxsl, AVG(kzvsrr) FROM ygzplhgbok GROUP BY epbxsl;",59,1,3,0,0,0
"SELECT bkreza, bhjbnf FROM asfvjdzvkd WHERE bkreza='value';",59,1,4,0,0,0
"SELECT ohopyc, bfdmdt FROM buxxucmqjq WHERE ohopyc='value';",59,1,4,0,0,0
UPDATE vuuchiwhei SET eljsdg='hacked' WHERE dycjil='admin';,59,1,7,0,0,1
SELECT tdyjtn FROM atbmlbqcfx WHERE jyfyua LIKE 'test%';,56,1,3,0,0,0
UPDATE scobqghmxe SET tbrnfn='hacked' WHERE zgfjac='admin';,59,1,7,0,0,1
UPDATE qmxpuakzps SET pxulnk='hacked' WHERE mhfexl='admin';,59,1,7,0,0,1
"SELECT nwkkqf, bsirys FROM xxkqwdevzi WHERE nwkkqf='value';",59,1,4,0,0,0
DELETE FROM snbbxibogg WHERE dbhukn=10 OR 1=1;,46,2,3,0,0,1
DELETE FROM mvavelqirf WHERE qiiusm=10 OR 1=1;,46,2,3,0,0,1
SELECT zivmod FROM bnimbekpcb WHERE tfwihe LIKE 'test%';,56,1,3,0,0,0
"SELECT fqtzjb, iyckpe FROM vyzhlrbved WHERE fqtzjb='' UNION SELECT username, password FROM users;",97,4,4,1,0,1
DROP TABLE awshfbezwd;,22,1,1,0,0,1
SELECT pfhxth FROM oalhgneuqa WHERE bbgedk='hacker@xyz.com' OR 'a'='a';,71,2,9,0,0,1
"SELECT qhmefx, rpirqk FROM lkhphlxhii WHERE qhmefx='value';",59,1,4,0,0,0
SELECT oasapv FROM spbkexehqp WHERE sngkdm LIKE 'test%';,56,1,3,0,0,0
SELECT COUNT(*) FROM doabsooiqt WHERE eymydi > 10;,50,1,3,0,0,0
SELECT COUNT(*) FROM gpbkkicazu WHERE sguako > 10;,50,1,3,0,0,0
"SELECT giymog, cjclsn FROM fpcoyhmzdu WHERE giymog='value';",59,1,4,0,0,0
SELECT obzosj FROM befxjlbozr WHERE rdalgt LIKE 'test%';,56,1,3,0,0,0
DROP TABLE kotkqmhulq;,22,1,1,0,0,1
"SELECT dncohw, AVG(ojshvc) FROM ymgneoziwi GROUP BY dncohw;",59,1,3,0,0,0
SELECT hcmghq FROM onxwmncelc WHERE nyzfva LIKE 'test%';,56,1,3,0,0,0
"SELECT xurtvz, acdlyf FROM pfmevyjlew WHERE xurtvz='' UNION SELECT username, password FROM users;",97,4,4,1,0,1
SELECT * FROM zinskhpbdp WHERE vghzyd='admin' OR 1=1;,53,2,5,0,1,1
SELECT kocbgk FROM jfytqejqye WHERE wvzgba='hacker@xyz.com' OR 'a'='a';,71,2,9,0,0,1
"SELECT actaaj, AVG(ucspyp) FROM tovxztvefq GROUP BY actaaj;",59,1,3,0,0,0
SELECT COUNT(*) FROM kwdhvoeqwr WHERE lsdwaf > 10;,50,1,3,0,0,0
SELECT * FROM tzgzajodmx WHERE zuvdma BETWEEN 100 AND 500;,58,2,1,0,1,0
SELECT COUNT(*) FROM smlxfmwcpk WHERE fvnbiv > 10;,50,1,3,0,0,0
SELECT COUNT(*) FROM xniwxneebt WHERE rqosri > 10;,50,1,3,0,0,0
"SELECT eqsyxa, sjjkwx FROM hhehedsvlt WHERE eqsyxa='' UNION SELECT username, password FROM users;",97,4,4,1,0,1
SELECT COUNT(*) FROM istsrzjlnq WHERE lzjayq > 10;,50,1,3,0,0,0
SELECT * FROM homkjtzque WHERE pnkbbs BETWEEN 100 AND 500;,58,2,1,0,1,0
"SELECT clffci, AVG(teviut) FROM fdfxzlytij GROUP BY clffci;",59,1,3,0,0,0
SELECT lwemfm FROM lgdnbcjpzv WHERE adhjqv='hacker@xyz.com' OR 'a'='a';,71,2,9,0,0,1
DROP TABLE dcfsnsublh;,22,1,1,0,0,1
DROP TABLE fdeeiiiecb;,22,1,1,0,0,1
"SELECT iktlgx, sthqgv FROM hugwveplbj WHERE iktlgx='value';",59,1,4,0,0,0
SELECT ukqdbc FROM fnvlkdgezc WHERE jgpxre LIKE 'test%';,56,1,3,0,0,0
"SELECT xeplcu, AVG(xnpcsx) FROM osauejhvaj GROUP BY xeplcu;",59,1,3,0,0,0
SELECT COUNT(*) FROM mtukvuyfkm WHERE zfqhxl > 10;,50,1,3,0,0,0
SELECT * FROM nthaykmfct WHERE anpdin='admin' OR 1=1;,53,2,5,0,1,1
DELETE FROM jrhanjobej WHERE hyllxd=10 OR 1=1;,46,2,3,0,0,1
"SELECT tgeoxx, puzcxv FROM maovaojriy WHERE tgeoxx='value';",59,1,4,0,0,0
"SELECT ydagoh, AVG(lhqbuc) FROM pbxnlttiye GROUP BY ydagoh;",59,1,3,0,0,0
SELECT COUNT(*) FROM zuefoejubr WHERE jhdtqx > 10;,50,1,3,0,0,0
"SELECT kbnzub, zwhpvj FROM fwxhgbfksd WHERE kbnzub='value';",59,1,4,0,0,0
SELECT COUNT(*) FROM hgajtexcxw WHERE madkxn > 10;,50,1,3,0,0,0
"SELECT qzjzpg, amnlqz FROM xfhznepywt WHERE qzjzpg='value';",59,1,4,0,0,0
DELETE FROM idzjapkuig WHERE adview=10 OR 1=1;,46,2,3,1,0,1
UPDATE fnkfttogtt SET aavrtm='hacked' WHERE qpqvpz='admin';,59,1,7,0,0,1
SELECT qlgiat FROM jybsrklpex WHERE flhcbe='hacker@xyz.com' OR 'a'='a';,71,2,9,0,0,1
SELECT * FROM jhqilricmv WHERE bttcqc BETWEEN 100 AND 500;,58,2,1,0,1,0
"SELECT nafjiz, phjrsr FROM dgcgxmhmvl WHERE nafjiz='' UNION SELECT username, password FROM users;",97,4,4,1,0,1
"SELECT jvatgd, cdogrw FROM qnigufrcdy WHERE jvatgd='value';",59,1,4,0,0,0
SELECT COUNT(*) FROM yblvscklwb WHERE samrej > 10;,50,1,3,0,0,0
"SELECT qelejf, AVG(ktlvxm) FROM ktrxedzept GROUP BY qelejf;",59,1,3,0,0,0
SELECT xmxkax FROM sraisdsllg WHERE xgftby='hacker@xyz.com' OR 'a'='a';,71,2,9,0,0,1
SELECT lotjfx FROM ganwwathms WHERE bvokut LIKE 'test%';,56,1,3,0,0,0
"SELECT kkzedf, qwivuv FROM xwwgsoynup WHERE kkzedf='value';",59,1,4,0,0,0
SELECT * FROM qxzfoskkzu WHERE lndvsx='admin' OR 1=1;,53,2,5,0,1,1
"SELECT weglmu, tsqeul FROM jflryfniwz WHERE weglmu='value';",59,1,4,0,0,0
"SELECT lhokdq, xjgkvg FROM yzqpripxor WHERE lhokdq='' UNION SELECT username, password FROM users;",97,5,4,1,0,1
UPDATE dsghyheyus SET mgbaym='hacked' WHERE tkjczf='admin';,59,1,7,0,0,1
SELECT jpfwie FROM iskuoqdbbm WHERE pdwsjl='hacker@xyz.com' OR 'a'='a';,71,2,9,0,0,1
SELECT axgblp FROM cgcimkrjjv WHERE pgdngy LIKE 'test%';,56,1,3,0,0,0
SELECT uaqfkv FROM nwnzatxybr WHERE upaool LIKE 'test%';,56,1,3,0,0,0
DROP TABLE vyfofeotdl;,22,1,1,0,0,1
"SELECT sjtrxt, AVG(hxyjxz) FROM peenvmwuvu GROUP BY sjtrxt;",59,1,3,0,0,0
DROP TABLE nvjomqcdie;,22,1,1,0,0,1
"SELECT ospiok, fskkqu FROM awksiioqds WHERE ospiok='' UNION SELECT username, password FROM users;",97,4,4,1,0,1
SELECT vmupyo FROM dvjjhhnlrx WHERE dnzoei LIKE 'test%';,56,1,3,0,0,0
DELETE FROM hnstkofqvl WHERE iufudc=10 OR 1=1;,46,2,3,0,0,1
UPDATE soggnwchnb SET jggtva='hacked' WHERE ohmzwj='admin';,59,1,7,0,0,1
"SELECT jftbtb, fuflil FROM stacvuatix WHERE jftbtb='' UNION SELECT username, password FROM users;",97,4,4,1,0,1
"SELECT aquafx, AVG(yxkwem) FROM eljkfgyoxu GROUP BY aquafx;",59,1,3,0,0,0
"SELECT udxbay, epyktr FROM jrbwnmrqfc WHERE udxbay='' UNION SELECT username, password FROM users;",97,4,4,1,0,1
"SELECT hauauz, cymnng FROM naxpykiujf WHERE hauauz='value';",59,1,4,0,0,0
DELETE FROM zzyxgsmotx WHERE lhifjy=10 OR 1=1;,46,2,3,0,0,1
DROP TABLE yypfiwbojm;,22,1,1,0,0,1
SELECT * FROM rqwjykkjwb WHERE iryquh BETWEEN 100 AND 500;,58,2,1,0,1,0
DELETE FROM zlbpnebllh WHERE szjlsx=10 OR 1=1;,46,2,3,0,0,1
"SELECT uvalsd, AVG(ehhttl) FROM fhrrtkwvmf GROUP BY uvalsd;",59,1,3,0,0,0
SELECT mcpdrs FROM nauozhmkga WHERE fgujea='hacker@xyz.com' OR 'a'='a';,71,2,9,0,0,1
UPDATE nkxgscmuyr SET mgrkbt='hacked' WHERE lmzvjj='admin';,59,1,7,0,0,1
SELECT COUNT(*) FROM jzlnjlzbdh WHERE zofgzy > 10;,50,1,3,0,0,0
SELECT * FROM ngoonrydbx WHERE piivij BETWEEN 100 AND 500;,58,2,1,0,1,0
SELECT * FROM vobloroiex WHERE ndwkvb='admin' OR 1=1;,53,3,5,0,1,1
SELECT nezquc FROM kollqucudb WHERE cuoims='hacker@xyz.com' OR 'a'='a';,71,2,9,0,0,1
DROP TABLE ctopcysynk;,22,1,1,0,0,1
SELECT otdavh FROM bdaseqkstc WHERE jqghev LIKE 'test%';,56,1,3,0,0,0
SELECT * FROM cwlptfzdgx WHERE qgjeem='admin' OR 1=1;,53,2,5,0,1,1
UPDATE vynifzsgpq SET rpsbmr='hacked' WHERE wepmfx='admin';,59,1,7,0,0,1
DROP TABLE bmsgklwysl;,22,1,1,0,0,1
SELECT * FROM tgulvdywcz WHERE wwnkxo BETWEEN 100 AND 500;,58,2,1,0,1,0
UPDATE oexkhfyfob SET tahhit='hacked' WHERE ihtufy='admin';,59,1,7,0,0,1
SELECT COUNT(*) FROM tfismputhf WHERE xmawwj > 10;,50,1,3,0,0,0
SELECT * FROM yammcnleom WHERE atrvel='admin' OR 1=1;,53,2,5,0,1,1
SELECT hhndec FROM duotvohngi WHERE ojuoaz='hacker@xyz.com' OR 'a'='a';,71,2,9,0,0,1
SELECT mhrmby FROM ergsuhykaq WHERE ektamx='hacker@xyz.com' OR 'a'='a';,71,2,9,0,0,1
DROP TABLE srrwmytope;,22,1,1,0,0,1
"SELECT rdnkeq, evbhfe FROM zqoltkqagz WHERE rdnkeq='' UNION SELECT username, password FROM users;",97,4,4,1,0,1
SELECT ghhrsx FROM kuwfcoxmfu WHERE qnzliz LIKE 'test%';,56,1,3,0,0,0
SELECT zjkakk FROM rrhguwsyyn WHERE ibbygk LIKE 'test%';,56,1,3,0,0,0
DROP TABLE mcscevdcpj;,22,1,1,0,0,1
UPDATE dpbkwnvbgw SET tzfgny='hacked' WHERE gqvcnc='admin';,59,1,7,0,0,1
SELECT jzzbgh FROM acetzalhmo WHERE pdlyfu='hacker@xyz.com' OR 'a'='a';,71,2,9,0,0,1
DELETE FROM sfyyhfswoh WHERE ljhpky=10 OR 1=1;,46,2,3,0,0,1
"SELECT xvrsih, zyzspe FROM hglwkvdwgq WHERE xvrsih='' UNION SELECT username, password FROM users;",97,4,4,1,0,1
"SELECT olgzam, AVG(ujvgoe) FROM daqdjyvzhf GROUP BY olgzam;",59,1,3,0,0,0
SELECT * FROM bsqtctiyej WHERE pvybck='admin' OR 1=1;,53,2,5,0,1,1
SELECT fmtrpq FROM uikphkghdm WHERE gyejjp LIKE 'test%';,56,1,3,0,0,0
"SELECT ddgzdp, AVG(djeykm) FROM zlirmcichw GROUP BY ddgzdp;",59,1,3,0,0,0
SELECT xhjkhj FROM hvklwjsiwm WHERE kffrow LIKE 'test%';,56,1,3,0,0,0
SELECT * FROM rhzzksqspu WHERE takunn='admin' OR 1=1;,53,2,5,0,1,1
SELECT COUNT(*) FROM evyjxdmsbh WHERE cwjtiu > 10;,50,1,3,0,0,0
"SELECT aoymoi, zihchg FROM gucozvhxbl WHERE aoymoi='' UNION SELECT username, password FROM users;",97,4,4,1,0,1
"SELECT vaynzx, AVG(dcidfu) FROM yngekiejpw GROUP BY vaynzx;",59,1,3,1,0,0
"SELECT lfwbqi, AVG(gttwot) FROM mlnnwkisfu GROUP BY lfwbqi;",59,1,3,0,0,0
DELETE FROM rimlahxtla WHERE oszmwd=10 OR 1=1;,46,2,3,0,0,1
"SELECT xjyrxd, ytsdrp FROM hnzpkwiope WHERE xjyrxd='' UNION SELECT username, password FROM users;",97,4,4,1,0,1
SELECT * FROM mbhahkxevs WHERE pbcbvc BETWEEN 100 AND 500;,58,2,1,0,1,0
SELECT * FROM onjvfwlibh WHERE sleixd='admin' OR 1=1;,53,2,5,0,1,1
SELECT ylbvrf FROM wdvulrtejh WHERE ifthpy='hacker@xyz.com' OR 'a'='a';,71,2,9,0,0,1
SELECT * FROM xszdcudiyd WHERE xsondg BETWEEN 100 AND 500;,58,2,1,0,1,0
SELECT COUNT(*) FROM nhycthnfld WHERE upseuf > 10;,50,1,3,0,0,0
SELECT * FROM wnctfywohv WHERE xakwfy='admin' OR 1=1;,53,2,5,0,1,1
SELECT COUNT(*) FROM qxoqxefmma WHERE cjabbx > 10;,50,1,3,0,0,0
SELECT wtiwor FROM liikifclvb WHERE loawzx='hacker@xyz.com' OR 'a'='a';,71,3,9,0,0,1
"SELECT tgtnex, lpdcmv FROM vkutrikttg WHERE tgtnex='' UNION SELECT username, password FROM users;",97,4,4,1,0,1
SELECT iyzyxi FROM exxmfbagdp WHERE xquptv='hacker@xyz.com' OR 'a'='a';,71,2,9,0,0,1
DROP TABLE zjmmxslrub;,22,1,1,0,0,1
UPDATE mqnppwfovn SET kdjtpq='hacked' WHERE amlsng='admin';,59,1,7,0,0,1
DELETE FROM dejkbgjuts WHERE glfhvy=10 OR 1=1;,46,2,3,0,0,1
DROP TABLE jasxsjihkw;,22,1,1,0,0,1
SELECT qtuodf FROM xfjltcsbdn WHERE rnncuo='hacker@xyz.com' OR 'a'='a';,71,2,9,0,0,1
"SELECT goolux, wzdftf FROM bgdgckoqyq WHERE goolux='value';",59,1,4,0,0,0
UPDATE krnfgdatti SET zbvvam='hacked' WHERE ztiraf='admin';,59,1,7,0,0,1
SELECT * FROM kpsskbizvv WHERE tuetle='admin' OR 1=1;,53,2,5,0,1,1
UPDATE mumwkhiiox SET ansjkm='hacked' WHERE ckusqv='admin';,59,1,7,0,0,1
"SELECT ayffro, AVG(atusoa) FROM bypzdarocb GROUP BY ayffro;",59,1,3,0,0,0
SELECT * FROM zaphmvnbbp WHERE asopvp='admin' OR 1=1;,53,2,5,0,1,1
SELECT nmurmy FROM jwmmlcjriu WHERE zkccyv LIKE 'test%';,56,1,3,0,0,0
SELECT * FROM olpdijdcqc WHERE jnaxsf BETWEEN 100 AND 500;,58,2,1,0,1,0
"SELECT mucsut, oiavts FROM dqpipdnlwe WHERE mucsut='value';",59,1,4,0,0,0
SELECT qgquqr FROM iosqvkqipg WHERE ykoffa LIKE 'test%';,56,1,3,0,0,0
SELECT xyclhh FROM zoxwijveqd WHERE nymglt='hacker@xyz.com' OR 'a'='a';,71,2,9,0,0,1
SELECT * FROM egdszimhom WHERE hojpcx BETWEEN 100 AND 500;,58,2,1,0,1,0
DROP TABLE wxowpesgwk;,22,1,1,0,0,1
SELECT * FROM hgkrqemscw WHERE omocxs BETWEEN 100 AND 500;,58,2,1,0,1,0
SELECT sigfsa FROM hffwjvhhkg WHERE hutjme='hacker@xyz.com' OR 'a'='a';,71,2,9,0,0,1
SELECT COUNT(*) FROM xbamkyckic WHERE sxmuyr > 10;,50,1,3,0,0,0
UPDATE vihockhwjr SET hqvqsw='hacked' WHERE jznyok='admin';,59,1,7,0,0,1
SELECT COUNT(*) FROM uneyapzksf WHERE iitdjo > 10;,50,1,3,0,0,0
SELECT kbrekd FROM fstyprfxml WHERE komxlm='hacker@xyz.com' OR 'a'='a';,71,2,9,0,0,1
"SELECT zokpli, bcibkl FROM ieyxyssrry WHERE zokpli='value';",59,1,4,0,0,0
DROP TABLE pbcockdgow;,22,1,1,0,0,1
SELECT * FROM hwxvaqlcbf WHERE hvmcgq='admin' OR 1=1;,53,2,5,0,1,1
"SELECT njiuix, ajsonr FROM sixzjqihrl WHERE njiuix='' UNION SELECT username, password FROM users;",97,4,4,1,0,1
SELECT COUNT(*) FROM simpanzrft WHERE qbkbrg > 10;,50,1,3,0,0,0
UPDATE tvszpjfxbc SET ensnss='hacked' WHERE lmhlve='admin';,59,1,7,0,0,1
DROP TABLE mmuzkhkftz;,22,1,1,0,0,1
SELECT hbvfbd FROM sjclnguxgm WHERE sxniua='hacker@xyz.com' OR 'a'='a';,71,2,9,0,0,1
SELECT * FROM fvwmqoklss WHERE zdrqvi='admin' OR 1=1;,53,2,5,0,1,1
SELECT * FROM wmkjkgktvh WHERE rcvuvx BETWEEN 100 AND 500;,58,2,1,0,1,0
SELECT COUNT(*) FROM hyvlbwqwiu WHERE yuhsch > 10;,50,1,3,0,0,0
DROP TABLE ccrbymrdzr;,22,1,1,0,0,1
SELECT auwbgo FROM opqtzwtzeu WHERE bzimmi='hacker@xyz.com' OR 'a'='a';,71,2,9,0,0,1
"SELECT bytfnq, ymptwp FROM sbffdtgcjc WHERE bytfnq='value';",59,1,4,0,0,0
"SELECT drarco, ilkijm FROM uqaeunqnsu WHERE drarco='value';",59,1,4,0,0,0
"SELECT mjnqnh, rledjx FROM simwehpeqp WHERE mjnqnh='value';",59,1,4,0,0,0
DELETE FROM cpcbhmcnqk WHERE uffcoh=10 OR 1=1;,46,2,3,0,0,1
"SELECT zewmtw, AVG(sxhmua) FROM vceunhidtq GROUP BY zewmtw;",59,1,3,1,0,0
"SELECT rtotca, aqguih FROM hatxmfdpqr WHERE rtotca='value';",59,1,4,0,0,0
SELECT ymotjh FROM qhlpvzsoms WHERE ezymzw LIKE 'test%';,56,1,3,0,0,0
SELECT eccdya FROM hpkcqjsgya WHERE nseefm LIKE 'test%';,56,1,3,0,0,0
SELECT * FROM fzqicstgny WHERE bpifal='admin' OR 1=1;,53,2,5,0,1,1
"SELECT lphbms, rqnlnt FROM skwdgfkslt WHERE lphbms='value';",59,1,4,0,0,0
DROP TABLE xeslksbquj;,22,1,1,0,0,1
DROP TABLE sfebptuiko;,22,1,1,0,0,1
SELECT * FROM snvobiiohh WHERE saeuoy BETWEEN 100 AND 500;,58,2,1,0,1,0
UPDATE foekptnhxt SET etuvuy='hacked' WHERE skfvdu='admin';,59,1,7,0,0,1
SELECT COUNT(*) FROM unnnkzwvgb WHERE kturix > 10;,50,1,3,0,0,0
"SELECT fmxziz, mlqvor FROM dsrgfbshuw WHERE fmxziz='value';",59,2,4,0,0,0
"SELECT kuwfyo, jetcum FROM dbhgipddww WHERE kuwfyo='' UNION SELECT username, password FROM users;",97,4,4,1,0,1
DROP TABLE gknemrxajd;,22,1,1,0,0,1
"SELECT fzdbbi, AVG(yrndiz) FROM tdagmskdwr GROUP BY fzdbbi;",59,1,3,0,0,0
SELECT mopzdw FROM dmdvzbrabx WHERE ttfchj='hacker@xyz.com' OR 'a'='a';,71,2,9,0,0,1
SELECT cazyxq FROM uuywppjwnl WHERE kolnfj LIKE 'test%';,56,1,3,0,0,0
"SELECT xbufeg, mhijhs FROM gpprujgkrn WHERE xbufeg='' UNION SELECT username, password FROM users;",97,4,4,1,0,1
SELECT COUNT(*) FROM sbpyqmgqkl WHERE fuwfuf > 10;,50,1,3,0,0,0
"SELECT wolwmr, yxtppw FROM lkdmjzpqrv WHERE wolwmr='' UNION SELECT username, password FROM users;",97,4,4,1,0,1
DROP TABLE wufayhjuos;,22,1,1,0,0,1
SELECT eriizg FROM mrzuptlogo WHERE vrsfvq LIKE 'test%';,56,1,3,0,0,0
"SELECT inwzxa, oktufr FROM qnpzczyvzy WHERE inwzxa='' UNION SELECT username, password FROM users;",97,4,4,1,0,1
SELECT COUNT(*) FROM bipgrejuqm WHERE xukaeu > 10;,50,1,3,0,0,0
SELECT COUNT(*) FROM amzvfkbids WHERE ooangp > 10;,50,1,3,1,0,0
"SELECT dmvwsk, AVG(iwhuka) FROM abstaccaab GROUP BY dmvwsk;",59,1,3,0,0,0
UPDATE xagnmokjss SET bjttzg='hacked' WHERE jcdtgx='admin';,59,1,7,0,0,1
SELECT znnblf FROM xrtcsbmhbi WHERE morydo LIKE 'test%';,56,2,3,0,0,0
"SELECT oxhuzz, bpezbi FROM ddpyujkanu WHERE oxhuzz='' UNION SELECT username, password FROM users;",97,4,4,1,0,1
"SELECT vqhxpg, AVG(tspott) FROM mahotlibak GROUP BY vqhxpg;",59,1,3,0,0,0
DROP TABLE ehlynjgasx;,22,1,1,0,0,1
"SELECT udbvpi, tefygm FROM cxysbiiysf WHERE udbvpi='value';",59,1,4,0,0,0
SELECT rfuruh FROM giovbotmov WHERE xovupu='hacker@xyz.com' OR 'a'='a';,71,2,9,0,0,1
"SELECT yocfsl, devoqm FROM qeczlkbkzj WHERE yocfsl='value';",59,1,4,0,0,0
SELECT COUNT(*) FROM eczqmifrmh WHERE kydkxs > 10;,50,1,3,0,0,0
DROP TABLE khkdqfypxj;,22,1,1,0,0,1
SELECT * FROM jsgtmagvza WHERE yunnya BETWEEN 100 AND 500;,58,2,1,0,1,0
SELECT * FROM fnpysvhuyb WHERE lrvwwc='admin' OR 1=1;,53,2,5,0,1,1
"SELECT rmwqvl, pqlfjh FROM ojyzgdibiw WHERE rmwqvl='' UNION SELECT username, password FROM users;",97,4,4,1,0,1
UPDATE kfdmnumzyh SET sanyaz='hacked' WHERE hhukfz='admin';,59,1,7,0,0,1
DROP TABLE agekvmuqrf;,22,1,1,0,0,1
SELECT * FROM xliqwdnwox WHERE rpxunj BETWEEN 100 AND 500;,58,2,1,0,1,0
"SELECT nkkqcr, zketql FROM kmnjwjwnwm WHERE nkkqcr='' UNION SELECT username, password FROM users;",97,4,4,1,0,1
SELECT * FROM qajcxgsewz WHERE mmssrs BETWEEN 100 AND 500;,58,2,1,0,1,0
DROP TABLE vmobjilqei;,22,1,1,0,0,1
SELECT lwuite FROM rovxvbsawf WHERE oefhqz='hacker@xyz.com' OR 'a'='a';,71,2,9,0,0,1
SELECT COUNT(*) FROM vxjygsbdxa WHERE ndxnrl > 10;,50,1,3,0,0,0
SELECT lzxxbm FROM jcjakkylbw WHERE lsdmmj LIKE 'test%';,56,1,3,0,0,0
SELECT * FROM ygikhcmtzh WHERE dydvyw='admin' OR 1=1;,53,2,5,0,1,1
SELECT COUNT(*) FROM lwqlazlscd WHERE cstlqb > 10;,50,1,3,0,0,0
SELECT COUNT(*) FROM zfvnxahqpd WHERE beznpz > 10;,50,1,3,0,0,0
"SELECT gyiejf, pxtvja FROM gkiikpgqdk WHERE gyiejf='' UNION SELECT username, password FROM users;",97,4,4,1,0,1
UPDATE aqdamjipvu SET kzziaf='hacked' WHERE cukaea='admin';,59,1,7,0,0,1
SELECT COUNT(*) FROM xyqmsjwmmk WHERE wwvciu > 10;,50,1,3,0,0,0
SELECT * FROM qvmllmdmyo WHERE ctoxfe='admin' OR 1=1;,53,2,5,0,1,1
SELECT * FROM afikuknrsf WHERE kaiwnh='admin' OR 1=1;,53,2,5,0,1,1
SELECT * FROM ldtzoqjrnw WHERE pmwlnc BETWEEN 100 AND 500;,58,2,1,0,1,0
"SELECT vbsooe, AVG(ndajxa) FROM tqzifnuwzc GROUP BY vbsooe;",59,1,3,0,0,0
"SELECT nrmsgz, AVG(utobpb) FROM ubqltoqxjs GROUP BY nrmsgz;",59,1,3,0,0,0
UPDATE kysarlewmf SET qdwuue='hacked' WHERE ysurhi='admin';,59,1,7,0,0,1
"SELECT firhrt, jqitig FROM igbfbgecio WHERE firhrt='' UNION SELECT username, password FROM users;",97,4,4,1,0,1
SELECT * FROM wtxsovafxc WHERE umbhgh='admin' OR 1=1;,53,2,5,0,1,1
SELECT ycqsjc FROM gieuknoblg WHERE mlkcbh LIKE 'test%';,56,1,3,0,0,0
DELETE FROM vifcewiqfk WHERE qvlizc=10 OR 1=1;,46,2,3,0,0,1
"SELECT vwxdhb, ubakdj FROM cxcjleeapa WHERE vwxdhb='value';",59,1,4,0,0,0
"SELECT srygdu, AVG(omedfj) FROM yincsbxlnx GROUP BY srygdu;",59,1,3,0,0,0
"SELECT fjbisv, AVG(vnsqgw) FROM thptpaclkn GROUP BY fjbisv;",59,1,3,0,0,0
SELECT sjfzqg FROM mkbuksnbbr WHERE mhkqib LIKE 'test%';,56,1,3,0,0,0
DELETE FROM mnnvfvmyon WHERE fhuqsp=10 OR 1=1;,46,2,3,0,0,1
DELETE FROM fmbixsljve WHERE orqdyr=10 OR 1=1;,46,3,3,0,0,1
"SELECT pxscdn, vmehzz FROM oldubrdcvy WHERE pxscdn='value';",59,1,4,0,0,0
SELECT nvnvgm FROM gzhigzokbv WHERE oejnzf='hacker@xyz.com' OR 'a'='a';,71,2,9,0,0,1
SELECT * FROM tgsxuwcwns WHERE yryoss BETWEEN 100 AND 500;,58,2,1,0,1,0
SELECT COUNT(*) FROM wklvooasgi WHERE kubcdn > 10;,50,1,3,0,0,0
"SELECT vtaafr, yyaogc FROM gnnlgfvfgt WHERE vtaafr='value';",59,1,4,0,0,0
"SELECT lbaxyo, gipvlj FROM ggstprfkwu WHERE lbaxyo='value';",59,1,4,0,0,0
SELECT COUNT(*) FROM uchwvkxizx WHERE xfrppd > 10;,50,1,3,0,0,0
"SELECT wfcltu, hcsuja FROM bladfllgwu WHERE wfcltu='' UNION SELECT username, password FROM users;",97,4,4,1,0,1
SELECT COUNT(*) FROM vjsqjwhtrm WHERE maurpl > 10;,50,1,3,0,0,0
DELETE FROM mqcyaxersr WHERE tgvbtw=10 OR 1=1;,46,2,3,0,0,1
SELECT qihyrb FROM yqgukbnfqe WHERE rtocgy LIKE 'test%';,56,1,3,0,0,0
SELECT COUNT(*) FROM dlxdauwpkz WHERE sdrbyk > 10;,50,1,3,0,0,0
SELECT * FROM pnfsteaakl WHERE wodujd BETWEEN 100 AND 500;,58,2,1,0,1,0
SELECT COUNT(*) FROM ooxpmijdpq WHERE qjingi > 10;,50,1,3,0,0,0
"SELECT vkfjgb, AVG(lejpsp) FROM orpyzqkfjj GROUP BY vkfjgb;",59,2,3,0,0,0
SELECT * FROM jgaeljknbk WHERE igbjlc BETWEEN 100 AND 500;,58,2,1,0,1,0
SELECT COUNT(*) FROM jketicaxdi WHERE asowvv > 10;,50,1,3,0,0,0
"SELECT qnwekc, AVG(hblgyb) FROM xzxfeidipg GROUP BY qnwekc;",59,1,3,1,0,0
SELECT * FROM evnailptwo WHERE gtqyjn BETWEEN 100 AND 500;,58,2,1,0,1,0
"SELECT eatuiv, AVG(zqfrhe) FROM gjgrovfcad GROUP BY eatuiv;",59,1,3,0,0,0
SELECT * FROM jpaqpkrzpx WHERE qfwohq='admin' OR 1=1;,53,2,5,0,1,1
