Query_ID,Query_String,Length,Special_Chars,Keyword_Count,Mutation_Count,Anomaly_Score,Label
1847,DROP TABLE users; --,164,2,4,1,0.2396,Malicious
1848,UPDATE accounts SET balance=999999 WHERE account_id=202; --,86,2,1,0,0.9576,Malicious
1849,DELETE FROM logs WHERE timestamp < '2024-01-01';,146,3,5,2,0.2448,Safe
1850,SELECT * FROM admin WHERE username='admin' AND password='' OR '1'='1'; --,191,2,3,2,0.0522,Malicious
1851,DROP TABLE users; --,197,9,1,2,0.4193,Malicious
1852,"INSERT INTO orders (customer_id, product_id, quantity) VALUES (101, 5, 2);",114,7,3,0,0.1319,Safe
1853,SELECT COUNT(*) FROM employees WHERE department='HR';,38,3,5,1,0.6593,Safe
1854,UPDATE accounts SET balance=999999 WHERE account_id=202; --,162,1,1,2,0.0727,Malicious
1855,SELECT * FROM users WHERE username='john_doe' AND password='1234';,20,4,2,1,0.4337,Safe
1856,DELETE FROM logs WHERE timestamp < '2024-01-01';,164,5,3,3,0.1738,Safe
1857,DELETE FROM logs WHERE timestamp < '2024-01-01';,142,1,5,1,0.7457,Safe
1858,"INSERT INTO orders (customer_id, product_id, quantity) VALUES (101, 5, 2); DELETE FROM orders; --",93,5,2,3,0.6481,Malicious
1859,SELECT COUNT(*) FROM employees WHERE department='HR';,82,10,3,1,0.0072,Safe
1860,UPDATE accounts SET balance=5000 WHERE account_id=202;,74,6,3,0,0.0413,Safe
1861,SELECT COUNT(*) FROM employees WHERE department='HR';,20,4,4,2,0.841,Safe
1862,"INSERT INTO orders (customer_id, product_id, quantity) VALUES (101, 5, 2);",174,5,3,1,0.536,Safe
1863,SELECT * FROM admin WHERE username='admin' AND password='' OR '1'='1'; --,149,6,5,2,0.0453,Malicious
1864,SELECT * FROM admin WHERE username='admin' AND password='' OR '1'='1'; --,187,0,3,0,0.3655,Malicious
1865,SELECT * FROM users WHERE username='john_doe' AND password='1234';,159,8,5,2,0.0873,Safe
1866,SELECT * FROM users WHERE username='john_doe' AND password='1234';,45,2,3,0,0.423,Safe
1867,SELECT * FROM users WHERE username='john_doe' AND password='1234';,153,10,5,2,0.2839,Safe
1868,UPDATE accounts SET balance=999999 WHERE account_id=202; --,33,5,2,3,0.3676,Malicious
1869,UPDATE accounts SET balance=5000 WHERE account_id=202;,34,10,4,1,0.3869,Safe
1870,UPDATE accounts SET balance=999999 WHERE account_id=202; --,79,8,4,2,0.9889,Malicious
1871,"INSERT INTO orders (customer_id, product_id, quantity) VALUES (101, 5, 2);",34,7,5,1,0.0033,Safe
1872,SELECT * FROM users WHERE username='john_doe' AND password='1234';,198,10,4,0,0.7418,Safe
1873,SELECT * FROM users WHERE username='john_doe' AND password='1234';,164,4,3,3,0.5903,Safe
1874,"INSERT INTO orders (customer_id, product_id, quantity) VALUES (101, 5, 2);",121,1,4,2,0.7764,Safe
1875,SELECT * FROM users WHERE username='john_doe' AND password='1234';,54,1,5,2,0.8611,Safe
1876,SELECT * FROM users WHERE username='john_doe' AND password='1234';,25,10,1,2,0.7209,Safe
1877,UPDATE accounts SET balance=5000 WHERE account_id=202;,79,1,1,1,0.5788,Safe
1878,SELECT * FROM users WHERE username='john_doe' AND password='1234';,175,2,3,1,0.2317,Safe
1879,"INSERT INTO orders (customer_id, product_id, quantity) VALUES (101, 5, 2); DELETE FROM orders; --",166,2,1,1,0.9289,Malicious
1880,SELECT COUNT(*) FROM employees WHERE department='HR';,67,2,3,1,0.6197,Safe
1881,DELETE FROM logs WHERE timestamp < '2024-01-01';,102,8,1,1,0.5204,Safe
1882,UPDATE accounts SET balance=999999 WHERE account_id=202; --,146,5,1,0,0.9171,Malicious
1883,DELETE FROM logs WHERE timestamp < '2024-01-01';,54,0,5,0,0.8912,Safe
1884,DELETE FROM logs WHERE timestamp < '2024-01-01';,55,0,3,2,0.7635,Safe
1885,SELECT * FROM users WHERE username='' OR '1'='1'; --,60,1,3,0,0.9466,Malicious
1886,UPDATE accounts SET balance=999999 WHERE account_id=202; --,145,7,1,2,0.8267,Malicious
1887,SELECT * FROM users WHERE username='john_doe' AND password='1234';,82,4,3,2,0.7198,Safe
1888,SELECT * FROM admin WHERE username='admin' AND password='' OR '1'='1'; --,39,5,2,1,0.4273,Malicious
1889,"INSERT INTO orders (customer_id, product_id, quantity) VALUES (101, 5, 2); DELETE FROM orders; --",146,9,1,3,0.4574,Malicious
1890,"INSERT INTO orders (customer_id, product_id, quantity) VALUES (101, 5, 2);",40,9,1,1,0.3728,Safe
1891,SELECT * FROM admin WHERE username='admin' AND password='' OR '1'='1'; --,99,6,3,3,0.5672,Malicious
1892,SELECT * FROM users WHERE username='john_doe' AND password='1234';,50,0,3,2,0.5043,Safe
1893,SELECT * FROM admin WHERE username='admin' AND password='' OR '1'='1'; --,119,4,3,3,0.9676,Malicious
1894,SELECT * FROM users WHERE username='' OR '1'='1'; --,195,9,1,1,0.6948,Malicious
1895,UPDATE accounts SET balance=5000 WHERE account_id=202;,47,7,2,1,0.1431,Safe
1896,UPDATE accounts SET balance=5000 WHERE account_id=202;,103,1,4,3,0.5976,Safe
1897,UPDATE accounts SET balance=5000 WHERE account_id=202;,104,3,4,3,0.4779,Safe
1898,"INSERT INTO orders (customer_id, product_id, quantity) VALUES (101, 5, 2); DELETE FROM orders; --",124,2,5,2,0.0601,Malicious
1899,SELECT COUNT(*) FROM employees WHERE department='HR';,119,2,2,3,0.3349,Safe
1900,UPDATE accounts SET balance=5000 WHERE account_id=202;,64,0,1,1,0.4457,Safe
1901,DROP TABLE users; --,116,9,1,3,0.3933,Malicious
1902,SELECT COUNT(*) FROM employees WHERE department='HR';,20,9,4,3,0.5674,Safe
1903,DELETE FROM logs WHERE timestamp < '2024-01-01';,183,0,5,1,0.7445,Safe
1904,SELECT * FROM users WHERE username='' OR '1'='1'; --,54,7,1,1,0.1822,Malicious
1905,SELECT * FROM users WHERE username='john_doe' AND password='1234';,101,6,4,1,0.9271,Safe
1906,SELECT * FROM users WHERE username='john_doe' AND password='1234';,143,10,3,2,0.7178,Safe
1907,DROP TABLE users; --,40,9,5,3,0.332,Malicious
1908,DROP TABLE users; --,91,6,4,0,0.5758,Malicious
1909,UPDATE accounts SET balance=999999 WHERE account_id=202; --,51,3,1,2,0.5477,Malicious
1910,UPDATE accounts SET balance=999999 WHERE account_id=202; --,84,10,2,0,0.3833,Malicious
1911,SELECT * FROM users WHERE username='john_doe' AND password='1234';,96,0,3,1,0.3809,Safe
1912,"INSERT INTO orders (customer_id, product_id, quantity) VALUES (101, 5, 2);",158,5,5,0,0.4643,Safe
1913,"INSERT INTO orders (customer_id, product_id, quantity) VALUES (101, 5, 2); DELETE FROM orders; --",33,9,2,3,0.0649,Malicious
1914,UPDATE accounts SET balance=5000 WHERE account_id=202;,90,7,1,1,0.8688,Safe
1915,UPDATE accounts SET balance=999999 WHERE account_id=202; --,45,3,5,0,0.888,Malicious
1916,SELECT * FROM admin WHERE username='admin' AND password='' OR '1'='1'; --,37,10,3,0,0.7923,Malicious
1917,SELECT * FROM admin WHERE username='admin' AND password='' OR '1'='1'; --,35,0,5,0,0.661,Malicious
1918,"INSERT INTO orders (customer_id, product_id, quantity) VALUES (101, 5, 2); DELETE FROM orders; --",45,4,4,2,0.008,Malicious
1919,"INSERT INTO orders (customer_id, product_id, quantity) VALUES (101, 5, 2);",110,0,1,2,0.5858,Safe
1920,SELECT * FROM users WHERE username='' OR '1'='1'; --,71,8,4,1,0.6465,Malicious
1921,SELECT * FROM users WHERE username='john_doe' AND password='1234';,122,9,4,1,0.6172,Safe
1922,SELECT * FROM users WHERE username='john_doe' AND password='1234';,89,6,2,3,0.7506,Safe
1923,SELECT * FROM admin WHERE username='admin' AND password='' OR '1'='1'; --,93,7,3,0,0.8669,Malicious
1924,"INSERT INTO orders (customer_id, product_id, quantity) VALUES (101, 5, 2);",24,10,4,2,0.8115,Safe
1925,SELECT * FROM users WHERE username='' OR '1'='1'; --,188,2,4,0,0.6042,Malicious
1926,SELECT * FROM users WHERE username='' OR '1'='1'; --,36,9,3,1,0.5738,Malicious
1927,SELECT * FROM admin WHERE username='admin' AND password='' OR '1'='1'; --,173,6,1,3,0.8745,Malicious
1928,SELECT * FROM users WHERE username='' OR '1'='1'; --,123,0,1,0,0.2146,Malicious
1929,UPDATE accounts SET balance=5000 WHERE account_id=202;,105,6,3,2,0.5882,Safe
1930,SELECT * FROM users WHERE username='john_doe' AND password='1234';,85,0,1,1,0.3949,Safe
1931,"INSERT INTO orders (customer_id, product_id, quantity) VALUES (101, 5, 2); DELETE FROM orders; --",195,7,2,0,0.1841,Malicious
1932,"INSERT INTO orders (customer_id, product_id, quantity) VALUES (101, 5, 2);",60,3,3,1,0.2959,Safe
1933,DELETE FROM logs WHERE timestamp < '2024-01-01';,185,1,3,0,0.7823,Safe
1934,UPDATE accounts SET balance=999999 WHERE account_id=202; --,180,0,4,1,0.8068,Malicious
1935,SELECT * FROM users WHERE username='john_doe' AND password='1234';,164,2,4,1,0.293,Safe
1936,DROP TABLE users; --,92,10,2,0,0.6653,Malicious
1937,"INSERT INTO orders (customer_id, product_id, quantity) VALUES (101, 5, 2); DELETE FROM orders; --",157,5,1,3,0.813,Malicious
1938,"INSERT INTO orders (customer_id, product_id, quantity) VALUES (101, 5, 2); DELETE FROM orders; --",160,6,5,2,0.0215,Malicious
1939,DELETE FROM logs WHERE timestamp < '2024-01-01';,28,8,2,2,0.9426,Safe
1940,SELECT * FROM admin WHERE username='admin' AND password='' OR '1'='1'; --,42,3,1,0,0.5701,Malicious
1941,DROP TABLE users; --,52,6,1,0,0.3334,Malicious
1942,"INSERT INTO orders (customer_id, product_id, quantity) VALUES (101, 5, 2);",68,9,1,2,0.5737,Safe
1943,UPDATE accounts SET balance=5000 WHERE account_id=202;,26,3,5,2,0.0173,Safe
1944,DELETE FROM logs WHERE timestamp < '2024-01-01';,101,1,5,2,0.4818,Safe
1945,SELECT COUNT(*) FROM employees WHERE department='HR';,107,9,4,1,0.9432,Safe
1946,SELECT * FROM admin WHERE username='admin' AND password='' OR '1'='1'; --,168,0,4,0,0.4894,Malicious
1947,"INSERT INTO orders (customer_id, product_id, quantity) VALUES (101, 5, 2);",71,1,5,2,0.4246,Safe
1948,UPDATE accounts SET balance=999999 WHERE account_id=202; --,52,5,5,0,0.5497,Malicious
1949,DELETE FROM logs WHERE timestamp < '2024-01-01';,78,9,3,3,0.0816,Safe
1950,UPDATE accounts SET balance=5000 WHERE account_id=202;,85,6,5,0,0.881,Safe
1951,SELECT COUNT(*) FROM employees WHERE department='HR';,138,5,5,1,0.0353,Safe
1952,SELECT * FROM users WHERE username='' OR '1'='1'; --,136,8,5,2,0.5568,Malicious
1953,UPDATE accounts SET balance=999999 WHERE account_id=202; --,124,9,3,2,0.8854,Malicious
1954,DELETE FROM logs WHERE timestamp < '2024-01-01';,140,3,4,0,0.9364,Safe
1955,SELECT COUNT(*) FROM employees WHERE department='HR';,72,5,2,2,0.4577,Safe
1956,DELETE FROM logs WHERE timestamp < '2024-01-01';,103,7,1,0,0.6835,Safe
1957,SELECT * FROM users WHERE username='' OR '1'='1'; --,188,6,4,3,0.8157,Malicious
1958,DROP TABLE users; --,43,9,4,3,0.8032,Malicious
1959,SELECT COUNT(*) FROM employees WHERE department='HR';,200,4,3,2,0.2576,Safe
1960,"INSERT INTO orders (customer_id, product_id, quantity) VALUES (101, 5, 2); DELETE FROM orders; --",81,2,4,1,0.9085,Malicious
1961,SELECT * FROM users WHERE username='john_doe' AND password='1234';,114,7,1,2,0.3207,Safe
1962,UPDATE accounts SET balance=5000 WHERE account_id=202;,183,1,2,2,0.2819,Safe
1963,SELECT * FROM users WHERE username='john_doe' AND password='1234';,169,9,1,0,0.0739,Safe
1964,"INSERT INTO orders (customer_id, product_id, quantity) VALUES (101, 5, 2); DELETE FROM orders; --",53,4,3,0,0.3454,Malicious
1965,"INSERT INTO orders (customer_id, product_id, quantity) VALUES (101, 5, 2);",35,3,4,3,0.6934,Safe
1966,UPDATE accounts SET balance=5000 WHERE account_id=202;,43,9,2,1,0.7079,Safe
1967,SELECT * FROM users WHERE username='' OR '1'='1'; --,200,6,5,2,0.8891,Malicious
1968,SELECT * FROM users WHERE username='john_doe' AND password='1234';,165,6,3,0,0.9861,Safe
1969,SELECT COUNT(*) FROM employees WHERE department='HR';,158,1,2,2,0.3298,Safe
1970,SELECT * FROM users WHERE username='' OR '1'='1'; --,43,2,1,2,0.0935,Malicious
1971,SELECT * FROM admin WHERE username='admin' AND password='' OR '1'='1'; --,114,8,3,3,0.4156,Malicious
1972,SELECT * FROM admin WHERE username='admin' AND password='' OR '1'='1'; --,193,10,4,1,0.8004,Malicious
1973,"INSERT INTO orders (customer_id, product_id, quantity) VALUES (101, 5, 2);",180,8,1,2,0.4057,Safe
1974,SELECT COUNT(*) FROM employees WHERE department='HR';,190,5,1,1,0.3784,Safe
1975,SELECT COUNT(*) FROM employees WHERE department='HR';,184,2,4,0,0.0524,Safe
1976,SELECT * FROM users WHERE username='' OR '1'='1'; --,34,0,4,0,0.1285,Malicious
1977,SELECT COUNT(*) FROM employees WHERE department='HR';,66,0,2,0,0.0556,Safe
1978,"INSERT INTO orders (customer_id, product_id, quantity) VALUES (101, 5, 2);",159,5,5,3,0.2975,Safe
1979,SELECT * FROM users WHERE username='' OR '1'='1'; --,25,1,1,3,0.8613,Malicious
1980,SELECT * FROM users WHERE username='' OR '1'='1'; --,66,6,2,1,0.2784,Malicious
1981,UPDATE accounts SET balance=999999 WHERE account_id=202; --,99,4,4,3,0.219,Malicious
1982,UPDATE accounts SET balance=999999 WHERE account_id=202; --,140,6,2,2,0.6516,Malicious
1983,UPDATE accounts SET balance=999999 WHERE account_id=202; --,115,5,5,0,0.4485,Malicious
1984,UPDATE accounts SET balance=999999 WHERE account_id=202; --,95,4,1,1,0.222,Malicious
1985,SELECT * FROM admin WHERE username='admin' AND password='' OR '1'='1'; --,70,3,2,3,0.0797,Malicious
1986,SELECT COUNT(*) FROM employees WHERE department='HR';,64,6,3,2,0.5066,Safe
1987,UPDATE accounts SET balance=5000 WHERE account_id=202;,33,4,5,1,0.8435,Safe
1988,UPDATE accounts SET balance=999999 WHERE account_id=202; --,113,2,5,0,0.5327,Malicious
1989,UPDATE accounts SET balance=5000 WHERE account_id=202;,189,0,5,2,0.5452,Safe
1990,UPDATE accounts SET balance=999999 WHERE account_id=202; --,73,6,2,1,0.0537,Malicious
1991,DROP TABLE users; --,124,3,4,2,0.0613,Malicious
1992,UPDATE accounts SET balance=999999 WHERE account_id=202; --,147,2,4,0,0.4395,Malicious
1993,"INSERT INTO orders (customer_id, product_id, quantity) VALUES (101, 5, 2);",194,8,5,1,0.2798,Safe
1994,SELECT COUNT(*) FROM employees WHERE department='HR';,194,0,4,2,0.8075,Safe
1995,UPDATE accounts SET balance=999999 WHERE account_id=202; --,33,6,3,3,0.6681,Malicious
1996,UPDATE accounts SET balance=5000 WHERE account_id=202;,54,1,4,0,0.3419,Safe
1997,"INSERT INTO orders (customer_id, product_id, quantity) VALUES (101, 5, 2);",188,8,3,2,0.0835,Safe
1998,DROP TABLE users; --,138,0,1,2,0.5883,Malicious
1999,SELECT * FROM users WHERE username='' OR '1'='1'; --,151,5,2,2,0.8381,Malicious
2000,DELETE FROM logs WHERE timestamp < '2024-01-01';,141,10,2,3,0.6569,Safe
2001,SELECT * FROM admin WHERE username='admin' AND password='' OR '1'='1'; --,28,3,3,0,0.3473,Malicious
2002,DROP TABLE users; --,89,6,1,3,0.0193,Malicious
2003,UPDATE accounts SET balance=999999 WHERE account_id=202; --,53,7,2,0,0.0517,Malicious
2004,DELETE FROM logs WHERE timestamp < '2024-01-01';,86,8,5,1,0.5064,Safe
2005,"INSERT INTO orders (customer_id, product_id, quantity) VALUES (101, 5, 2);",32,0,5,1,0.9583,Safe
2006,SELECT * FROM users WHERE username='john_doe' AND password='1234';,30,8,2,3,0.9662,Safe
2007,"INSERT INTO orders (customer_id, product_id, quantity) VALUES (101, 5, 2); DELETE FROM orders; --",85,4,2,0,0.4189,Malicious
2008,SELECT COUNT(*) FROM employees WHERE department='HR';,106,7,1,1,0.2021,Safe
2009,DELETE FROM logs WHERE timestamp < '2024-01-01';,44,1,5,1,0.497,Safe
2010,UPDATE accounts SET balance=5000 WHERE account_id=202;,79,1,4,2,0.0646,Safe
2011,SELECT * FROM users WHERE username='john_doe' AND password='1234';,42,9,2,1,0.4869,Safe
2012,DELETE FROM logs WHERE timestamp < '2024-01-01';,47,5,4,0,0.8789,Safe
2013,UPDATE accounts SET balance=999999 WHERE account_id=202; --,79,7,5,1,0.9156,Malicious
2014,SELECT * FROM users WHERE username='john_doe' AND password='1234';,112,0,5,0,0.0464,Safe
2015,SELECT COUNT(*) FROM employees WHERE department='HR';,122,8,5,0,0.4341,Safe
2016,"INSERT INTO orders (customer_id, product_id, quantity) VALUES (101, 5, 2);",195,10,3,0,0.612,Safe
2017,SELECT * FROM admin WHERE username='admin' AND password='' OR '1'='1'; --,58,7,3,0,0.4578,Malicious
2018,SELECT COUNT(*) FROM employees WHERE department='HR';,58,3,4,2,0.6519,Safe
2019,SELECT COUNT(*) FROM employees WHERE department='HR';,70,10,2,2,0.1481,Safe
2020,SELECT * FROM admin WHERE username='admin' AND password='' OR '1'='1'; --,136,3,4,2,0.0496,Malicious
2021,"INSERT INTO orders (customer_id, product_id, quantity) VALUES (101, 5, 2);",162,8,5,3,0.5069,Safe
2022,UPDATE accounts SET balance=5000 WHERE account_id=202;,52,4,5,1,0.9608,Safe
2023,DROP TABLE users; --,157,4,1,2,0.755,Malicious
2024,SELECT * FROM users WHERE username='' OR '1'='1'; --,111,3,1,3,0.2777,Malicious
2025,DROP TABLE users; --,157,2,5,1,0.6304,Malicious
2026,SELECT * FROM users WHERE username='john_doe' AND password='1234';,69,6,1,2,0.7558,Safe
2027,"INSERT INTO orders (customer_id, product_id, quantity) VALUES (101, 5, 2);",95,7,2,2,0.4929,Safe
2028,SELECT COUNT(*) FROM employees WHERE department='HR';,191,0,3,1,0.9944,Safe
2029,SELECT * FROM users WHERE username='' OR '1'='1'; --,193,7,1,0,0.9878,Malicious
2030,DROP TABLE users; --,147,10,1,3,0.6696,Malicious
2031,"INSERT INTO orders (customer_id, product_id, quantity) VALUES (101, 5, 2);",20,7,1,1,0.971,Safe
2032,UPDATE accounts SET balance=5000 WHERE account_id=202;,25,8,3,0,0.6169,Safe
2033,SELECT * FROM users WHERE username='' OR '1'='1'; --,192,8,2,1,0.4555,Malicious
2034,SELECT COUNT(*) FROM employees WHERE department='HR';,38,8,4,1,0.0608,Safe
2035,DELETE FROM logs WHERE timestamp < '2024-01-01';,34,4,5,1,0.293,Safe
2036,"INSERT INTO orders (customer_id, product_id, quantity) VALUES (101, 5, 2); DELETE FROM orders; --",35,4,1,2,0.1979,Malicious
2037,DELETE FROM logs WHERE timestamp < '2024-01-01';,41,6,1,1,0.9617,Safe
2038,SELECT * FROM users WHERE username='' OR '1'='1'; --,150,1,2,2,0.3546,Malicious
2039,DELETE FROM logs WHERE timestamp < '2024-01-01';,189,0,2,0,0.4592,Safe
2040,SELECT * FROM users WHERE username='john_doe' AND password='1234';,116,5,1,3,0.0737,Safe
2041,DELETE FROM logs WHERE timestamp < '2024-01-01';,74,5,1,3,0.18,Safe
2042,"INSERT INTO orders (customer_id, product_id, quantity) VALUES (101, 5, 2); DELETE FROM orders; --",182,4,4,3,0.0661,Malicious
2043,SELECT * FROM admin WHERE username='admin' AND password='' OR '1'='1'; --,112,7,5,3,0.9371,Malicious
2044,"INSERT INTO orders (customer_id, product_id, quantity) VALUES (101, 5, 2); DELETE FROM orders; --",45,8,1,2,0.7655,Malicious
2045,"INSERT INTO orders (customer_id, product_id, quantity) VALUES (101, 5, 2);",72,4,5,1,0.9739,Safe
2046,SELECT COUNT(*) FROM employees WHERE department='HR';,195,3,3,3,0.124,Safe
2047,SELECT * FROM admin WHERE username='admin' AND password='' OR '1'='1'; --,159,0,2,1,0.2867,Malicious
2048,"INSERT INTO orders (customer_id, product_id, quantity) VALUES (101, 5, 2); DELETE FROM orders; --",127,6,2,3,0.5265,Malicious
2049,"INSERT INTO orders (customer_id, product_id, quantity) VALUES (101, 5, 2); DELETE FROM orders; --",111,2,2,1,0.0824,Malicious
2050,"INSERT INTO orders (customer_id, product_id, quantity) VALUES (101, 5, 2);",138,3,5,2,0.8041,Safe
2051,DELETE FROM logs WHERE timestamp < '2024-01-01';,107,9,4,1,0.5042,Safe
2052,SELECT * FROM users WHERE username='john_doe' AND password='1234';,159,3,1,1,0.7076,Safe
2053,"INSERT INTO orders (customer_id, product_id, quantity) VALUES (101, 5, 2);",37,1,1,2,0.0021,Safe
2054,SELECT COUNT(*) FROM employees WHERE department='HR';,161,2,3,2,0.1004,Safe
2055,UPDATE accounts SET balance=5000 WHERE account_id=202;,31,8,4,3,0.6651,Safe
2056,SELECT * FROM users WHERE username='john_doe' AND password='1234';,137,6,1,1,0.0304,Safe
2057,SELECT * FROM admin WHERE username='admin' AND password='' OR '1'='1'; --,77,7,3,1,0.5283,Malicious
2058,"INSERT INTO orders (customer_id, product_id, quantity) VALUES (101, 5, 2); DELETE FROM orders; --",39,10,2,3,0.1118,Malicious
2059,UPDATE accounts SET balance=999999 WHERE account_id=202; --,83,9,4,2,0.9698,Malicious
2060,DROP TABLE users; --,20,6,1,1,0.7611,Malicious
2061,UPDATE accounts SET balance=999999 WHERE account_id=202; --,186,6,1,1,0.7768,Malicious
2062,SELECT * FROM users WHERE username='john_doe' AND password='1234';,179,2,3,1,0.0768,Safe
2063,UPDATE accounts SET balance=999999 WHERE account_id=202; --,160,6,2,0,0.5229,Malicious
2064,SELECT * FROM users WHERE username='' OR '1'='1'; --,198,6,1,0,0.6782,Malicious
2065,DROP TABLE users; --,70,7,2,1,0.799,Malicious
2066,"INSERT INTO orders (customer_id, product_id, quantity) VALUES (101, 5, 2);",113,4,5,2,0.8352,Safe
2067,SELECT * FROM users WHERE username='john_doe' AND password='1234';,133,1,3,0,0.675,Safe
2068,SELECT * FROM users WHERE username='' OR '1'='1'; --,193,2,1,3,0.4388,Malicious
